Tipo de Publicacion,Tipo de Propiedad,Direccion,Numero de Piezas,Numero de Banos,M2 Utiles,M2 Totales,Precio en Pesos,Precio en UF,Fecha de Publicacion,Fecha de Extraccion,Lat,Lng,Estacionamiento Incluido,Bodega,Condicion,Codigo,Url
venta,departamento,"San Antonio - Las Condes - Mall Sport, Mall Sport, Las Condes",3.0,4.0,,147.0,327737580.0,11500.0,2019-12-13,2020-03-06,-33.3717003,-70.5112991,False,,Usado,5274718,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5274718-san-antonio-las-condes-mall-sport-uda#position=18&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
venta,departamento,"Av Las Condes / San Damian, San Damián, Las Condes",3.0,4.0,139.0,147.0,356236500.0,12500.0,2019-10-24,2020-03-06,-33.3793983,-70.5207977,True,,Usado,4374493,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4374493-av-las-condessan-damian-uda#position=19&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
venta,departamento,"Para Remodelar, Muy Luminoso Y De Amplios Espacios, Barrio El Golf, Las Condes",3.0,3.0,140.0,170.0,313488120.0,11000.0,2020-02-05,2020-03-06,-33.4139312,-70.5922378,True,,Usado,5393769,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5393769-para-remodelar-muy-luminoso-y-de-amplios-espacios-uda#position=20&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
venta,departamento,"Noruega 6680, Metro Manquehue - Apumanque, Las Condes",3.0,,160.0,180.0,313488120.0,11000.0,2020-02-25,2020-03-06,-33.4056015,-70.5639038,True,,Usado,5453805,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5453805-noruega-6680-uda#position=21&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
venta,departamento,"Torcazas / Hamlet, Barrio El Golf, Las Condes",3.0,3.0,140.0,165.0,350000000.0,0,2019-12-13,2020-03-06,-33.4126015,-70.5884018,True,,Usado,5285138,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5285138-torcazashamlet-uda#position=22&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
venta,departamento,"Sector Cristobal Colón - Vespucio Sur, Las Condes",3.0,2.0,70.0,70.0,155000000.0,0,2020-02-17,2020-03-06,-33.4235203,-70.5782633,False,,Usado,5433080,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5433080-sector-cristobal-colon-vespucio-sur-uda#position=24&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
venta,departamento,"Vista Excepcional Estadio Palestino Y Cerro Manquehue / Rápido Acceso A Kennedy / Cercano A Exclusivo Barrio Estoril Y Alto Las Condes Walking Distance, Las Condes",3.0,2.0,95.0,101.0,219441684.0,7700.0,2020-01-07,2020-03-06,-33.3877678,-70.5398636,True,,Usado,5331732,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5331732-vista-excepcional-estadio-palestino-y-cerro-manquehue-rapido-acceso-a-kennedy-cercano-a-exclusivo-barrio-estoril-y-alto-las-condes-walking-distance-uda#position=25&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
venta,departamento,"Colón / Américo Vespucio, Metro Escuela Militar, Las Condes",3.0,2.0,135.0,140.0,253640388.0,8900.0,2020-01-20,2020-03-06,-33.417099,-70.5796967,False,,Usado,5365122,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5365122-colon-americo-vespucio-uda#position=26&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
venta,departamento,"Propiedad En Oportunidad Capitan Crosbie, Las Condes",3.0,3.0,96.0,100.0,229416306.0,8050.0,2019-12-18,2020-03-06,-33.3943166,-70.559115,False,1.0,Usado,413,https://www.portalinmobiliario.com/MLC-517010606-propiedad-en-oportunidad-capitan-crosbie-_JM#position=27&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
venta,departamento,"San Ramon, San Carlos De Apoquindo, Las Condes",3.0,2.0,96.0,110.0,260765118.0,9150.0,2020-01-07,2020-03-06,-33.4044991,-70.5084991,True,,Usado,5334422,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5334422-san-ramon-uda#position=28&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
venta,departamento,"El Golf, Barrio El Golf, Las Condes",3.0,2.0,172.0,,413234340.0,14500.0,2019-11-13,2020-03-06,-33.4076004,-70.5915985,True,,Usado,5198634,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5198634-el-golf-uda#position=30&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
venta,departamento,"Bello Horizonte, Rotonda Atenas, Las Condes",3.0,2.0,120.0,120.0,284989200.0,10000.0,2019-10-09,2020-03-06,-33.417244,-70.5623932,True,,Usado,2531625,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/2531625-bello-horizonte-uda#position=31&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
venta,departamento,"Visviri / Alonso De Camargo / Fleming, Rotonda Atenas, Las Condes",3.0,3.0,108.0,130.0,270739740.0,9500.0,2019-09-23,2020-03-06,-33.4232597,-70.539978,True,,Usado,5082256,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5082256-visviri-alonso-de-camargo-fleming-uda#position=33&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
venta,departamento,"Rotonda Atenas - Tomás Moro / Martín Alons, Rotonda Atenas, Las Condes",3.0,3.0,122.0,155.0,253640388.0,8900.0,2019-10-17,2020-03-06,-33.4199982,-70.5542984,True,,Usado,5139248,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5139248-rotonda-atenas-tomas-moromartin-alons-uda#position=35&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
venta,departamento,"Oportunidad!!!! Alonso De Camargo / Mall Plaza Los Dominicos, Las Condes, Las Condes",3.0,3.0,96.0,100.0,227962861.0,7999.0,2019-09-13,2020-03-06,-33.4211388,-70.5397415,True,,Usado,5072538,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5072538-oportunidad-alonso-de-camargomall-plaza-los-dominicos-las-condes-uda#position=36&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
venta,departamento,"Alonso De Camargo / Visviri, Las Condes",3.0,2.0,86.0,97.0,227421382.0,7980.0,2019-08-29,2020-03-06,-33.4211388,-70.5397415,True,,Usado,5041304,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5041304-alonso-de-camargo-visviri-uda#position=38&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
venta,departamento,"Guanabara, Rotonda Atenas, Las Condes",3.0,4.0,158.0,158.0,262190064.0,9200.0,2019-10-09,2020-03-06,-33.4199905,-70.5537415,True,,Usado,3533827,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/3533827-guanabara-uda#position=39&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
venta,departamento,"Apumanque, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,108.0,119.0,276439524.0,9700.0,2019-12-09,2020-03-06,-33.4110985,-70.5673981,True,,Usado,5267927,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5267927-apumanque-uda#position=40&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
venta,departamento,"Avenida Presidente Riesco Parque Arauco / Avenida Alonso De Cordova, Parque Arauco, Las Condes",3.0,3.0,160.0,200.0,427198811.0,14990.0,2019-11-14,2020-03-06,-33.4053993,-70.5784378,True,,Usado,5063101,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5063101-avenida-presidente-riesco-parque-arauco-avenida-alonso-de-cordova-uda#position=41&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
venta,departamento,"Barrio El Golf, Entre Metro El Golf Y Metro Alcántara, Barrio El Golf, Las Condes",3.0,3.0,140.0,177.0,325030183.0,11405.0,2019-10-17,2020-03-06,-33.413723,-70.5938644,True,,Usado,5139772,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5139772-barrio-el-golf-entre-metro-el-golf-y-metro-alcantara-uda#position=42&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
venta,departamento,"Colon Con Manquehue / 2 Estacionamientos Añ0 2016, Las Condes",3.0,2.0,114.0,126.0,283564254.0,9950.0,2020-02-27,2020-03-06,-33.4172125,-70.5606168,True,,Usado,,https://www.portalinmobiliario.com/MLC-521043670-departamento-en-venta-de-3-dormitorios-en-las-condes-_JM#position=44&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
venta,departamento,"Las Tranqueras 160, Las Condes",3.0,3.0,110.33,122.98,290688984.0,10200.0,2019-09-09,2020-03-06,-33.399929,-70.555336,True,,Usado,5065365,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5065365-las-tranqueras-160-uda#position=45&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
venta,departamento,"Presidente Riesco / Club De Golf Los Leones, Barrio El Golf, Las Condes",3.0,4.0,245.0,270.0,997462200.0,35000.0,2019-09-10,2020-03-06,-33.41185,-70.5909653,True,,Usado,5066435,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5066435-presidente-riesco-club-de-golf-los-leones-uda#position=46&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
venta,departamento,"Club De Golf / Vista Increible, Barrio El Golf, Las Condes",3.0,3.0,201.0,231.0,726722460.0,25500.0,2019-10-09,2020-03-06,-33.4121208,-70.5917587,True,,Usado,4281259,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4281259-club-de-golf-vista-increible-uda#position=47&type=item&tracking_id=98e18645-ee04-4944-914d-f985033ab5f5
